source,memory,cardinality,total_elements,average_time,algorithm,hash_function,average_error,average_estimated_cardinality,nb_of_run
generator,16,99,1000,0.004865884780883789,HLL,SHA-256,0.06550051788437444,105.48455127055307,1
generator,16,99,1000,0.0030012130737304688,HLL,xxHash32,0.2652109450916693,125.25588356407526,1
generator,16,99,1000,0.002000570297241211,HLL,Python Hash,0.09723930285632407,89.37330901722392,1
generator,16,99,1000,0.00409698486328125,HLL,RandomHashFamily,0.0034063154063154067,99.33722522522523,1
generator,64,99,1000,0.003999233245849609,HLL,SHA-256,0.030421802600814674,102.01175845748065,1
generator,64,99,1000,0.0030002593994140625,HLL,xxHash32,0.1430013806523114,84.84286331542117,1
generator,64,99,1000,0.002000570297241211,HLL,Python Hash,0.08216658331906042,107.13449174858698,1
generator,64,99,1000,0.014000415802001953,HLL,RandomHashFamily,0.6481261711033998,163.16449093923657,1
generator,256,99,1000,0.0038437843322753906,HLL,SHA-256,0.028351916389131492,101.80683972252402,1
generator,256,99,1000,0.0029993057250976562,HLL,xxHash32,0.06031477866672535,93.02883691199419,1
generator,256,99,1000,0.003000020980834961,HLL,Python Hash,0.07480141927742699,91.59465949153473,1
generator,256,99,1000,0.003598928451538086,HLL,RandomHashFamily,0.24788987203903529,123.54109733186449,1
generator,512,99,1000,0.004000186920166016,HLL,SHA-256,0.012062597725744695,100.19419717484872,1
generator,512,99,1000,0.0034651756286621094,HLL,xxHash32,0.02465980867206478,96.55867894146559,1
generator,512,99,1000,0.0029993057250976562,HLL,Python Hash,0.06112330053361395,92.94879324717222,1
generator,512,99,1000,0.004000186920166016,HLL,RandomHashFamily,0.09877605476431311,108.778829421667,1
generator,16,959,10000,0.04599905014038086,HLL,SHA-256,0.3352646887330882,637.4811635049684,1
generator,16,959,10000,0.03099989891052246,HLL,xxHash32,0.036425337426016044,993.9318985915494,1
generator,16,959,10000,0.025599241256713867,HLL,Python Hash,0.06616498785219374,895.5477766497462,1
generator,16,959,10000,0.044101715087890625,HLL,RandomHashFamily,0.1423519935052781,822.4844382284383,1
generator,64,959,10000,0.04611706733703613,HLL,SHA-256,0.14215412708084518,822.6741921294695,1
generator,64,959,10000,0.031716108322143555,HLL,xxHash32,0.019168632252248973,940.6172816700932,1
generator,64,959,10000,0.026462078094482422,HLL,Python Hash,0.03466745716867361,992.246091424758,1
generator,64,959,10000,0.05164694786071777,HLL,RandomHashFamily,0.0961111237661771,1051.1705676917638,1
generator,256,959,10000,0.04634523391723633,HLL,SHA-256,0.08729677607176084,875.2823917471814,1
generator,256,959,10000,0.03200197219848633,HLL,xxHash32,0.010439306817878635,948.9887047616544,1
generator,256,959,10000,0.024652719497680664,HLL,Python Hash,0.04634450671661598,1003.4443819412347,1
generator,256,959,10000,0.04172778129577637,HLL,RandomHashFamily,0.11099723996371878,1065.4463531252063,1
generator,512,959,10000,0.04736495018005371,HLL,SHA-256,0.011463849876060367,969.9938320311419,1
generator,512,959,10000,0.03287506103515625,HLL,xxHash32,0.002226373767348354,956.8649075571129,1
generator,512,959,10000,0.02599930763244629,HLL,Python Hash,0.04730881656309449,1004.3691550840076,1
generator,512,959,10000,0.04200124740600586,HLL,RandomHashFamily,0.43757272016849463,1378.6322386415864,1
generator,16,17236,100000,0.446683406829834,HLL,SHA-256,0.04783977289286355,16411.433674418604,1
generator,16,17236,100000,0.30957698822021484,HLL,xxHash32,0.03093752034066582,16702.760899408284,1
generator,16,17236,100000,0.24807977676391602,HLL,Python Hash,1.0141006494994924,34715.03879477325,1
generator,16,17236,100000,0.422931432723999,HLL,RandomHashFamily,0.43974996977958225,24815.53047912088,1
generator,64,17236,100000,0.45266103744506836,HLL,SHA-256,0.0055792560708336145,17139.835942363112,1
generator,64,17236,100000,0.31053876876831055,HLL,xxHash32,0.09154289646001021,18813.833363384736,1
generator,64,17236,100000,0.25115323066711426,HLL,Python Hash,0.14434261114485203,19723.88924569267,1
generator,64,17236,100000,0.4233286380767822,HLL,RandomHashFamily,0.11688139792539952,19250.567774642186,1
generator,256,17236,100000,0.45191001892089844,HLL,SHA-256,0.02250433593930617,16848.11526575012,1
generator,256,17236,100000,0.31412625312805176,HLL,xxHash32,0.008766181618286257,17387.093906372782,1
generator,256,17236,100000,0.24953722953796387,HLL,Python Hash,0.019957209514801608,17579.98246319712,1
generator,256,17236,100000,0.4140176773071289,HLL,RandomHashFamily,0.10288973504132964,15462.592526827642,1
generator,512,17236,100000,0.4954061508178711,HLL,SHA-256,0.023009814041424638,16839.402845182005,1
generator,512,17236,100000,0.353651762008667,HLL,xxHash32,0.0029641714851656054,17184.909540281686,1
generator,512,17236,100000,0.2541053295135498,HLL,Python Hash,0.005209057732380161,17325.783319075304,1
generator,512,17236,100000,0.4155244827270508,HLL,RandomHashFamily,0.029566591272661643,17745.609767175596,1
generator,16,1000,100000,0.44943857192993164,HLL,SHA-256,0.32340206327900284,676.5979367209972,1
generator,16,1000,100000,0.3106694221496582,HLL,xxHash32,0.09071352086553339,1090.7135208655334,1
generator,16,1000,100000,0.24548697471618652,HLL,Python Hash,0.10445222335025381,895.5477766497462,1
generator,16,1000,100000,0.4268321990966797,HLL,RandomHashFamily,0.4580405950413224,1458.0405950413224,1
generator,64,1000,100000,0.45870161056518555,HLL,SHA-256,0.16249763120467514,837.5023687953249,1
generator,64,1000,100000,0.30442237854003906,HLL,xxHash32,0.02907225054070409,1029.072250540704,1
generator,64,1000,100000,0.24435901641845703,HLL,Python Hash,0.060164540463458024,1060.164540463458,1
generator,64,1000,100000,0.40645790100097656,HLL,RandomHashFamily,0.029339403253721003,1029.339403253721,1
generator,256,1000,100000,0.44779348373413086,HLL,SHA-256,0.09364487967788261,906.3551203221174,1
generator,256,1000,100000,0.30184388160705566,HLL,xxHash32,0.03242403008343229,967.5759699165677,1
generator,256,1000,100000,0.2477867603302002,HLL,Python Hash,0.03374418870898126,1033.7441887089813,1
generator,256,1000,100000,0.407135009765625,HLL,RandomHashFamily,0.10964577804328064,1109.6457780432806,1
generator,512,1000,100000,0.4472999572753906,HLL,SHA-256,0.00965911970030686,990.3408802996931,1
generator,512,1000,100000,0.31208205223083496,HLL,xxHash32,0.023313262206373565,976.6867377936264,1
generator,512,1000,100000,0.24374771118164062,HLL,Python Hash,0.056735925833661896,1056.735925833662,1
generator,512,1000,100000,0.4099299907684326,HLL,RandomHashFamily,0.47467273365733625,1474.6727336573363,1
generator,16,4580,500000,2.232149839401245,HLL,SHA-256,0.15200856711423102,5276.199237383178,1
generator,16,4580,500000,1.6404297351837158,HLL,xxHash32,0.19749403202328958,3675.4773333333337,1
generator,16,4580,500000,1.2556533813476562,HLL,Python Hash,0.12879960330790027,5169.902183150183,1
generator,16,4580,500000,2.1030054092407227,HLL,RandomHashFamily,0.45188358870698137,6649.626836277975,1
generator,64,4580,500000,2.3149209022521973,HLL,SHA-256,0.010129910562526115,4533.60500962363,1
generator,64,4580,500000,1.5411243438720703,HLL,xxHash32,0.19136314089980366,5456.443185321101,1
generator,64,4580,500000,1.2642295360565186,HLL,Python Hash,0.13036274998775424,3982.9386050560856,1
generator,64,4580,500000,2.200996160507202,HLL,RandomHashFamily,0.13377081725620882,3967.3296569665636,1
generator,256,4580,500000,2.3127784729003906,HLL,SHA-256,0.028598356803186266,4710.980474158593,1
generator,256,4580,500000,1.5226531028747559,HLL,xxHash32,0.08556514692242402,4971.888372904702,1
generator,256,4580,500000,1.2119722366333008,HLL,Python Hash,0.029066586767263432,4446.8750326059335,1
generator,256,4580,500000,2.02824068069458,HLL,RandomHashFamily,0.1074179469193301,5071.974196890532,1
generator,512,4580,500000,2.2465550899505615,HLL,SHA-256,0.06125012209138683,4860.525559178552,1
generator,512,4580,500000,1.544037103652954,HLL,xxHash32,0.03635120557260866,4746.488521522548,1
generator,512,4580,500000,1.2566437721252441,HLL,Python Hash,0.02108976200613905,4483.408890011883,1
generator,512,4580,500000,2.1531553268432617,HLL,RandomHashFamily,0.06203450321099173,4864.118024706342,1
generator,16,3004,1000000,4.3381617069244385,HLL,SHA-256,0.08145717993473671,2759.302631476051,1
generator,16,3004,1000000,2.954942464828491,HLL,xxHash32,0.5429709440505163,4635.084715927751,1
generator,16,3004,1000000,2.371005058288574,HLL,Python Hash,0.3347575354073357,4009.6116363636365,1
generator,16,3004,1000000,4.058807611465454,HLL,RandomHashFamily,0.012952410791213823,2965.0909579831937,1
generator,64,3004,1000000,4.481198787689209,HLL,SHA-256,0.1258379085626325,2625.982922677852,1
generator,64,3004,1000000,3.1424622535705566,HLL,xxHash32,0.14434960875324473,3437.626224694747,1
generator,64,3004,1000000,2.463472843170166,HLL,Python Hash,0.07309556795683171,2784.4209138576775,1
generator,64,3004,1000000,4.13610053062439,HLL,RandomHashFamily,0.1856165903257925,2446.4077626613193,1
generator,256,3004,1000000,4.386752367019653,HLL,SHA-256,0.08100291662673773,2760.66723845328,1
generator,256,3004,1000000,2.963374614715576,HLL,xxHash32,0.005831396756650081,3021.517515856977,1
generator,256,3004,1000000,2.3978517055511475,HLL,Python Hash,0.027475900423969784,3086.5376048736052,1
generator,256,3004,1000000,3.9516799449920654,HLL,RandomHashFamily,0.008796915284236604,2977.5740664861532,1
generator,512,3004,1000000,4.332242250442505,HLL,SHA-256,0.04791688247759019,2860.057685037319,1
generator,512,3004,1000000,3.2526984214782715,HLL,xxHash32,0.0272635003829798,2922.1004448495287,1
generator,512,3004,1000000,2.43216609954834,HLL,Python Hash,0.00888340350584028,3030.685744131544,1
generator,512,3004,1000000,4.246925592422485,HLL,RandomHashFamily,0.02004840797131618,3064.225417545834,1
generator,16,1957,2000000,8.747964859008789,HLL,SHA-256,0.2977630068876163,1374.277795520935,1
generator,16,1957,2000000,5.977898836135864,HLL,xxHash32,0.014757661302707606,1928.1192568306012,1
generator,16,1957,2000000,4.706112861633301,HLL,Python Hash,0.030648666765567163,1897.020559139785,1
generator,16,1957,2000000,8.036399364471436,HLL,RandomHashFamily,0.04219276289944804,2039.5712369942198,1
generator,64,1957,2000000,8.797167301177979,HLL,SHA-256,0.06911639971462408,1821.7392057584807,1
generator,64,1957,2000000,5.988109111785889,HLL,xxHash32,0.09438323155624082,2141.7079841555633,1
generator,64,1957,2000000,4.756105422973633,HLL,Python Hash,0.08073132666918303,1799.0087937084088,1
generator,64,1957,2000000,8.077711343765259,HLL,RandomHashFamily,0.13103916413534836,2213.4436442128767,1
generator,256,1957,2000000,8.790030241012573,HLL,SHA-256,0.021981252588960925,1913.9826886834035,1
generator,256,1957,2000000,6.130982875823975,HLL,xxHash32,0.009877157484779334,1937.6704028022868,1
generator,256,1957,2000000,4.886984825134277,HLL,Python Hash,0.01024530953734004,1977.0500707645745,1
generator,256,1957,2000000,8.045074224472046,HLL,RandomHashFamily,0.023038496107489547,1911.913663117643,1
generator,512,1957,2000000,8.763149499893188,HLL,SHA-256,0.0035982398607139567,1964.0417554074172,1
generator,512,1957,2000000,6.0985331535339355,HLL,xxHash32,0.043964755017341546,2043.0390255689374,1
generator,512,1957,2000000,4.964145660400391,HLL,Python Hash,0.012941107366214217,1982.3257471156812,1
generator,512,1957,2000000,8.188163042068481,HLL,RandomHashFamily,0.07133761662154332,2096.6077157283603,1
generator,16,187,20000,0.09596776962280273,HLL,SHA-256,0.22763569562207106,229.5678750813273,1
generator,16,187,20000,0.059001922607421875,HLL,xxHash32,0.11038375098013999,166.35823856671382,1
generator,16,187,20000,0.046903371810913086,HLL,Python Hash,0.09022369133504193,170.12816972034716,1
generator,16,187,20000,0.07846975326538086,HLL,RandomHashFamily,0.01314013380171389,184.5427949790795,1
generator,64,187,20000,0.0852203369140625,HLL,SHA-256,0.053946257543948696,197.0879501607184,1
generator,64,187,20000,0.06246232986450195,HLL,xxHash32,0.028586921959307246,192.34575440639045,1
generator,64,187,20000,0.04897046089172363,HLL,Python Hash,0.03876596165339807,194.24923482918544,1
generator,64,187,20000,0.07798004150390625,HLL,RandomHashFamily,0.1790086081666571,220.47460972716488,1
generator,256,187,20000,0.08398628234863281,HLL,SHA-256,0.0076291711664249065,185.57334499187854,1
generator,256,187,20000,0.05987048149108887,HLL,xxHash32,0.0076291711664249065,185.57334499187854,1
generator,256,187,20000,0.04811286926269531,HLL,Python Hash,0.04035544570391108,179.45353165336863,1
generator,256,187,20000,0.07849884033203125,HLL,RandomHashFamily,0.19423125221668439,223.32124416451998,1
generator,512,187,20000,0.08844256401062012,HLL,SHA-256,0.02037797335256976,183.18931898306946,1
generator,512,187,20000,0.0630645751953125,HLL,xxHash32,0.002662565822540825,187.49789980881513,1
generator,512,187,20000,0.05797123908996582,HLL,Python Hash,0.00503917741182684,186.05767382398838,1
generator,512,187,20000,0.08702683448791504,HLL,RandomHashFamily,0.04933360348976071,196.22538385258525,1generator,32,99,1000,0.00397944450378418,HLL,SHA-256,0.037947094139993844,102.75676231985939,1
generator,32,99,1000,0.004000425338745117,HLL,xxHash32,0.05334931969333047,104.28158264963972,1
generator,32,99,1000,0.0020294189453125,HLL,Python Hash,0.14207900790078995,113.0658217821782,1
generator,32,99,1000,0.003968000411987305,HLL,RandomHashFamily,0.06991285609720378,105.92137275362317,1
generator,128,99,1000,0.0050013065338134766,HLL,SHA-256,0.0921335966864112,108.12122607195471,1
generator,128,99,1000,0.00302886962890625,HLL,xxHash32,0.16303819697305721,82.85921849966734,1
generator,128,99,1000,0.0029723644256591797,HLL,Python Hash,0.023466347795649677,101.32316843176932,1
generator,128,99,1000,0.0040283203125,HLL,RandomHashFamily,0.4719459519551475,145.7226492435596,1
generator,1024,99,1000,0.003995180130004883,HLL,SHA-256,0.018208429906773443,100.80263456077057,1
generator,1024,99,1000,0.0029757022857666016,HLL,xxHash32,0.015175464625017562,97.49762900212326,1
generator,1024,99,1000,0.0030236244201660156,HLL,Python Hash,0.007068488772416525,99.69978038846924,1
generator,1024,99,1000,0.003974437713623047,HLL,RandomHashFamily,0.040524370264165124,103.01191265615235,1
generator,2048,99,1000,0.00400853157043457,HLL,SHA-256,0.014366841051403206,100.42231726408892,1
generator,2048,99,1000,0.00302886962890625,HLL,xxHash32,0.02802429814079864,96.22559448406093,1
generator,2048,99,1000,0.0029702186584472656,HLL,Python Hash,0.014366841051403206,100.42231726408892,1
generator,2048,99,1000,0.004033803939819336,HLL,RandomHashFamily,0.02497821275720483,101.47284306296328,1
generator,32,950,10000,0.04299759864807129,HLL,SHA-256,0.2521762772910406,710.4325365735115,1
generator,32,950,10000,0.029039621353149414,HLL,xxHash32,0.07727297782687605,876.5906710644678,1
generator,32,950,10000,0.02296733856201172,HLL,Python Hash,0.09809653606466351,856.8082907385697,1
generator,32,950,10000,0.03803229331970215,HLL,RandomHashFamily,0.010516199695379999,940.009610289389,1
generator,128,950,10000,0.04196667671203613,HLL,SHA-256,0.09337068841674073,861.2978460040963,1
generator,128,950,10000,0.029030561447143555,HLL,xxHash32,0.05320183770394207,1000.541745818745,1
generator,128,950,10000,0.022039175033569336,HLL,Python Hash,0.070041468950585,1016.5393955030557,1
generator,128,950,10000,0.03900003433227539,HLL,RandomHashFamily,0.04162938409842953,989.547914893508,1
generator,1024,950,10000,0.04200029373168945,HLL,SHA-256,0.026452711349889486,924.869924217605,1
generator,1024,950,10000,0.027998924255371094,HLL,xxHash32,0.044482434356880034,907.741687360964,1
generator,1024,950,10000,0.023043394088745117,HLL,Python Hash,0.005174831053091111,954.9160895004366,1
generator,1024,950,10000,0.03995633125305176,HLL,RandomHashFamily,0.1479619354043622,1090.563838634144,1
generator,2048,950,10000,0.04400014877319336,HLL,SHA-256,0.026817899955900237,924.5229950418948,1
generator,2048,950,10000,0.029027223587036133,HLL,xxHash32,0.03506815676739698,916.6852510709729,1
generator,2048,950,10000,0.023008108139038086,HLL,Python Hash,0.016599931897356472,965.7699353024886,1
generator,2048,950,10000,0.03799891471862793,HLL,RandomHashFamily,0.09995761458845914,855.0402661409638,1
generator,32,17207,100000,0.4260292053222656,HLL,SHA-256,0.23812686306360362,13109.551067264572,1
generator,32,17207,100000,0.28600096702575684,HLL,xxHash32,0.06686159834735568,18357.48752276295,1
generator,32,17207,100000,0.22900104522705078,HLL,Python Hash,0.13489908422656932,14885.791457713422,1
generator,32,17207,100000,0.38899922370910645,HLL,RandomHashFamily,0.2070885224640597,20770.372206039076,1
generator,128,17207,100000,0.41899943351745605,HLL,SHA-256,0.06857431152511137,16027.041821587409,1
generator,128,17207,100000,0.2849996089935303,HLL,xxHash32,0.0565741641822902,18180.471643084667,1
generator,128,17207,100000,0.23002958297729492,HLL,Python Hash,0.04379622218663593,16453.398404834556,1
generator,128,17207,100000,0.3790013790130615,HLL,RandomHashFamily,0.10041279039590727,15479.197115657624,1
generator,1024,17207,100000,0.4180300235748291,HLL,SHA-256,0.03368085006359082,17786.546387044207,1
generator,1024,17207,100000,0.28400087356567383,HLL,xxHash32,0.02044116743804024,16855.26883189364,1
generator,1024,17207,100000,0.22996759414672852,HLL,Python Hash,0.030787442225537698,17736.759518374827,1
generator,1024,17207,100000,0.3750011920928955,HLL,RandomHashFamily,0.007225089782610184,17082.677880110627,1
generator,2048,17207,100000,0.4180266857147217,HLL,SHA-256,0.01695502975877857,17498.745197059303,1
generator,2048,17207,100000,0.28096747398376465,HLL,xxHash32,0.03781041124555463,16556.39625369774,1
generator,2048,17207,100000,0.2240304946899414,HLL,Python Hash,0.03691981874502581,17842.27932114566,1
generator,2048,17207,100000,0.37300586700439453,HLL,RandomHashFamily,0.023784886206938048,17616.266536962783,1
generator,32,1000,100000,0.4240295886993408,HLL,SHA-256,0.24400571812774763,755.9942818722524,1
generator,32,1000,100000,0.2819695472717285,HLL,xxHash32,0.05052618122767137,949.4738187723286,1
generator,32,1000,100000,0.22303104400634766,HLL,Python Hash,0.07427805953134907,925.7219404686509,1
generator,32,1000,100000,0.38899874687194824,HLL,RandomHashFamily,0.1252453955715141,874.7546044284859,1
generator,128,1000,100000,0.4199693202972412,HLL,SHA-256,0.07964739227966083,920.3526077203392,1
generator,128,1000,100000,0.2850315570831299,HLL,xxHash32,0.045158409120001124,1045.1584091200011,1
generator,128,1000,100000,0.22500133514404297,HLL,Python Hash,0.06863596454994195,1068.635964549942,1
generator,128,1000,100000,0.37099742889404297,HLL,RandomHashFamily,0.12980723663452182,1129.8072366345218,1
generator,1024,1000,100000,0.41299962997436523,HLL,SHA-256,0.0167449950115938,983.2550049884062,1
generator,1024,1000,100000,0.28299784660339355,HLL,xxHash32,0.024551894324908858,975.4481056750911,1
generator,1024,1000,100000,0.22903156280517578,HLL,Python Hash,0.001705954623148955,1001.705954623149,1
generator,1024,1000,100000,0.3789680004119873,HLL,RandomHashFamily,0.12597947219551883,1125.9794721955188,1
generator,2048,1000,100000,0.4160306453704834,HLL,SHA-256,0.02136973986455257,978.6302601354474,1
generator,2048,1000,100000,0.2860291004180908,HLL,xxHash32,0.026201830191120507,973.7981698088795,1
generator,2048,1000,100000,0.22796964645385742,HLL,Python Hash,0.00786469785467807,1007.8646978546781,1
generator,2048,1000,100000,0.3699977397918701,HLL,RandomHashFamily,0.12666028225033177,873.3397177496682,1
generator,32,4568,500000,2.0880286693573,HLL,SHA-256,0.20807979840472596,5518.508519112788,1
generator,32,4568,500000,1.3810014724731445,HLL,xxHash32,0.09607306044505144,4129.138259887005,1
generator,32,4568,500000,1.0860028266906738,HLL,Python Hash,0.20524026922706787,3630.462450170754,1
generator,32,4568,500000,1.8059661388397217,HLL,RandomHashFamily,0.12474564710879367,5137.8381159929695,1
generator,128,4568,500000,2.064000129699707,HLL,SHA-256,0.047812999416157055,4349.590218666995,1
generator,128,4568,500000,1.3970022201538086,HLL,xxHash32,0.09322697583157998,4993.860825598657,1
generator,128,4568,500000,1.1000115871429443,HLL,Python Hash,0.0057858701711904995,4541.570145058002,1
generator,128,4568,500000,1.845970630645752,HLL,RandomHashFamily,0.1151985451711329,5094.226954341735,1
generator,1024,4568,500000,2.0510284900665283,HLL,SHA-256,0.027590183628771525,4694.031958816228,1
generator,1024,4568,500000,1.4030020236968994,HLL,xxHash32,0.018628488620933657,4653.094936020425,1
generator,1024,4568,500000,1.123028039932251,HLL,Python Hash,0.024870548835425617,4681.608667080224,1
generator,1024,4568,500000,1.8520004749298096,HLL,RandomHashFamily,0.17967143729816837,5388.739125578033,1
generator,2048,4568,500000,2.0799999237060547,HLL,SHA-256,0.015779370500054117,4495.919835555753,1
generator,2048,4568,500000,1.381969928741455,HLL,xxHash32,0.04249666801979979,4373.875220485555,1
generator,2048,4568,500000,1.0950288772583008,HLL,Python Hash,0.056621316526434304,4826.646173892752,1
generator,2048,4568,500000,1.8289990425109863,HLL,RandomHashFamily,0.2549068568030506,5732.414521876335,1
generator,32,3061,1000000,4.146989583969116,HLL,SHA-256,0.17275259049818414,2532.2043204850584,1
generator,32,3061,1000000,2.7229692935943604,HLL,xxHash32,0.2660463905707232,2246.6319984630163,1
generator,32,3061,1000000,2.142031669616699,HLL,Python Hash,0.14113567062064175,2628.9837122302156,1
generator,32,3061,1000000,3.6329894065856934,HLL,RandomHashFamily,0.08901191437238923,2788.5345301061166,1
generator,128,3061,1000000,4.09403395652771,HLL,SHA-256,0.025420374865044323,2983.1882325380993,1
generator,128,3061,1000000,2.740996837615967,HLL,xxHash32,0.012148739498427139,3098.1872916046855,1
generator,128,3061,1000000,2.154036521911621,HLL,Python Hash,0.015230252560034803,3014.3801969137335,1
generator,128,3061,1000000,3.6799697875976562,HLL,RandomHashFamily,0.06407899324928905,2864.8542016639262,1
generator,1024,3061,1000000,4.091999530792236,HLL,SHA-256,0.03819053023108323,3177.9012130373458,1
generator,1024,3061,1000000,2.7660279273986816,HLL,xxHash32,0.006126477014338399,3042.24685385911,1
generator,1024,3061,1000000,2.1519994735717773,HLL,Python Hash,0.004911342835512175,3076.0336204195028,1
generator,1024,3061,1000000,3.6690001487731934,HLL,RandomHashFamily,0.08731413238960992,3328.268559244596,1
generator,2048,3061,1000000,4.097000598907471,HLL,SHA-256,0.016858263204363934,3112.603143668558,1
generator,2048,3061,1000000,2.740968942642212,HLL,xxHash32,0.04718167421920342,2916.5768952150183,1
generator,2048,3061,1000000,2.179030179977417,HLL,Python Hash,0.0022801399551415306,3054.020491597312,1
generator,2048,3061,1000000,3.674999952316284,HLL,RandomHashFamily,0.11825460144824097,3422.9773350330656,1
generator,32,1909,2000000,8.136029481887817,HLL,SHA-256,0.09572285738633667,1726.2650652494833,1
generator,32,1909,2000000,5.4170379638671875,HLL,xxHash32,0.09116122194881968,1734.9732272997032,1
generator,32,1909,2000000,4.290427923202515,HLL,Python Hash,0.23315305908050132,1463.910810215323,1
generator,32,1909,2000000,7.247028827667236,HLL,RandomHashFamily,0.10861854422803334,1701.6471990686844,1
generator,128,1909,2000000,8.077005624771118,HLL,SHA-256,0.0021004778716596137,1904.9901877430018,1
generator,128,1909,2000000,5.463000059127808,HLL,xxHash32,0.06019198080823287,2023.9064913629165,1
generator,128,1909,2000000,4.312037229537964,HLL,Python Hash,0.0438197189102436,1992.651843399655,1
generator,128,1909,2000000,7.25700306892395,HLL,RandomHashFamily,0.10910667485725419,1700.7153576975018,1
generator,1024,1909,2000000,8.097030878067017,HLL,SHA-256,0.026785005780700623,1960.1325760353575,1
generator,1024,1909,2000000,5.522037982940674,HLL,xxHash32,0.004269700296280099,1900.8491421344013,1
generator,1024,1909,2000000,4.312000751495361,HLL,Python Hash,0.005883407154097773,1920.2314242571726,1
generator,1024,1909,2000000,7.205967903137207,HLL,RandomHashFamily,0.0908534173829788,2082.4391737841065,1
generator,2048,1909,2000000,8.223001480102539,HLL,SHA-256,0.00043592404445946115,1909.832179000873,1
generator,2048,1909,2000000,5.432006120681763,HLL,xxHash32,0.009793853706190408,1927.6964667251175,1
generator,2048,1909,2000000,4.30502986907959,HLL,Python Hash,0.008451998633071202,1925.134865390533,1
generator,2048,1909,2000000,7.180001497268677,HLL,RandomHashFamily,0.09064138451967622,2082.034403048062,1
generator,32,191,20000,0.08496212959289551,HLL,SHA-256,0.101026920945668,171.7038580993774,1
generator,32,191,20000,0.0550081729888916,HLL,xxHash32,0.09187584847903102,208.54828705949492,1
generator,32,191,20000,0.044999122619628906,HLL,Python Hash,0.08806508317569961,174.17956911344137,1
generator,32,191,20000,0.07303333282470703,HLL,RandomHashFamily,0.05425632451933664,180.6370420168067,1
generator,128,191,20000,0.08199858665466309,HLL,SHA-256,0.04289400488563803,199.19275493315686,1
generator,128,191,20000,0.056001901626586914,HLL,xxHash32,0.04968842090255357,181.50951160761227,1
generator,128,191,20000,0.04503202438354492,HLL,Python Hash,0.04968842090255357,181.50951160761227,1
generator,128,191,20000,0.07599663734436035,HLL,RandomHashFamily,0.18013842802013907,225.40643975184656,1
generator,1024,191,20000,0.08300566673278809,HLL,SHA-256,0.017411610524273403,194.32561761013622,1
generator,1024,191,20000,0.05700540542602539,HLL,xxHash32,0.00784759542039363,189.50110927470482,1
generator,1024,191,20000,0.04303741455078125,HLL,Python Hash,0.00784759542039363,189.50110927470482,1
generator,1024,191,20000,0.07403063774108887,HLL,RandomHashFamily,0.0110856433661318,193.11735788293117,1
generator,2048,191,20000,0.08499956130981445,HLL,SHA-256,0.026677728016327375,196.09544605111853,1
generator,2048,191,20000,0.05499839782714844,HLL,xxHash32,0.013578469240783504,188.40651237501035,1
generator,2048,191,20000,0.04400157928466797,HLL,Python Hash,0.013578469240783504,188.40651237501035,1
generator,2048,191,20000,0.07699799537658691,HLL,RandomHashFamily,0.026677728016327375,196.09544605111853,1
